CalcTime,EI_0.CalcPotential,EI_0.CalcCurrent,Correctedtime,Index
10.330122973918947,0.349700927734375,3.53302001953125e-05,4.199999989396019,85
10.380122973792709,0.349639892578125,3.53302001953125e-05,4.2499999892697815,86
10.430122973666471,0.34967041015625,3.53302001953125e-05,4.299999989143544,87
10.480122973540233,0.349609375,3.53302001953125e-05,4.349999989017306,88
10.530122973413995,0.349639892578125,3.53302001953125e-05,4.399999988891068,89
10.580122973287757,0.349609375,3.53302001953125e-05,4.44999998876483,90
10.63012297316152,0.349639892578125,3.53302001953125e-05,4.499999988638592,91
10.680122973035282,0.34967041015625,3.53302001953125e-05,4.549999988512354,92
10.730122972909044,0.349639892578125,3.53302001953125e-05,4.5999999883861165,93
10.780122972782806,0.34967041015625,3.53302001953125e-05,4.649999988259879,94
10.830122972656568,0.349700927734375,3.53302001953125e-05,4.699999988133641,95
10.88012297253033,0.34967041015625,3.53302001953125e-05,4.749999988007403,96
10.930122972404092,0.34967041015625,3.53302001953125e-05,4.799999987881165,97
10.980122972277854,0.349639892578125,3.53302001953125e-05,4.849999987754927,98
11.030122972151617,0.34967041015625,3.53302001953125e-05,4.899999987628689,99
11.080122972025379,0.349639892578125,3.53302001953125e-05,4.949999987502451,100
11.13012297189914,0.34967041015625,3.53302001953125e-05,4.9999999873762135,101
11.180122971772903,0.349639892578125,3.53302001953125e-05,5.049999987249976,102
11.230122971646665,0.349639892578125,3.53302001953125e-05,5.099999987123738,103
11.280122971520427,0.349639892578125,3.53302001953125e-05,5.1499999869975,104
11.33012297139419,0.349639892578125,3.53302001953125e-05,5.199999986871262,105
11.380122971267951,0.349639892578125,3.53302001953125e-05,5.249999986745024,106
11.430122971141714,0.34967041015625,3.53302001953125e-05,5.299999986618786,107
11.480122971015476,0.34967041015625,3.53302001953125e-05,5.3499999864925485,108
11.530122970889238,0.34967041015625,3.53302001953125e-05,5.399999986366311,109
11.580122970763,0.34967041015625,3.53302001953125e-05,5.449999986240073,110
11.630122970636762,0.349639892578125,3.53302001953125e-05,5.499999986113835,111
11.680122970510524,0.349639892578125,3.53302001953125e-05,5.549999985987597,112
11.730122970384286,0.349609375,3.53302001953125e-05,5.599999985861359,113
11.780122970258049,0.34967041015625,3.53302001953125e-05,5.649999985735121,114
11.83012297013181,0.349609375,3.53302001953125e-05,5.699999985608883,115
11.880122970005573,0.34967041015625,3.53302001953125e-05,5.749999985482646,116
11.930122969879335,0.349639892578125,3.53302001953125e-05,5.799999985356408,117
11.980122969753097,0.34967041015625,3.53302001953125e-05,5.84999998523017,118
12.03012296962686,0.349639892578125,3.53302001953125e-05,5.899999985103932,119
12.080122969500621,0.349639892578125,3.53302001953125e-05,5.949999984977694,120
12.130122969374384,0.349639892578125,3.53302001953125e-05,5.999999984851456,121
12.180122969248146,0.34967041015625,3.53302001953125e-05,6.049999984725218,122
12.230122969121908,0.349639892578125,3.53302001953125e-05,6.0999999845989805,123
12.28012296899567,0.349639892578125,3.53302001953125e-05,6.149999984472743,124
12.330122968869432,0.349639892578125,3.53302001953125e-05,6.199999984346505,125
12.380122968743194,0.34967041015625,3.53302001953125e-05,6.249999984220267,126
12.430122968616956,0.349639892578125,3.53302001953125e-05,6.299999984094029,127
12.480122968490718,0.349609375,3.53302001953125e-05,6.349999983967791,128
12.53012296836448,0.34967041015625,3.53302001953125e-05,6.399999983841553,129
12.580122968238243,0.34967041015625,3.53302001953125e-05,6.4499999837153155,130
12.630122968112005,0.349700927734375,3.53302001953125e-05,6.499999983589078,131
12.680122967985767,0.349609375,3.53302001953125e-05,6.54999998346284,132
12.73012296785953,0.349609375,3.53302001953125e-05,6.599999983336602,133
12.780122967733291,0.34967041015625,3.53302001953125e-05,6.649999983210364,134
12.830122967607053,0.34967041015625,3.53302001953125e-05,6.699999983084126,135
12.880122967480816,0.349609375,3.53302001953125e-05,6.749999982957888,136
12.930122967354578,0.34967041015625,3.53302001953125e-05,6.79999998283165,137
12.98012296722834,0.349609375,3.53302001953125e-05,6.8499999827054125,138
13.030122967102102,0.34967041015625,3.53302001953125e-05,6.899999982579175,139
13.080122966975864,0.349639892578125,3.53302001953125e-05,6.949999982452937,140
13.130122966849626,0.34967041015625,3.53302001953125e-05,6.999999982326699,141
13.180122966723388,0.349609375,3.53302001953125e-05,7.049999982200461,142
13.23012296659715,0.34967041015625,3.53302001953125e-05,7.099999982074223,143
13.280122966470913,0.349639892578125,3.53302001953125e-05,7.149999981947985,144
13.330122966344675,0.349639892578125,3.53302001953125e-05,7.1999999818217475,145
13.380122966218437,0.3497314453125,3.53302001953125e-05,7.24999998169551,146
13.430122966092199,0.349700927734375,3.53302001953125e-05,7.299999981569272,147
13.480122965965961,0.349639892578125,3.53302001953125e-05,7.349999981443034,148
13.530122965839723,0.34967041015625,3.53302001953125e-05,7.399999981316796,149
13.580122965713485,0.349609375,3.53302001953125e-05,7.449999981190558,150
13.630122965587248,0.34967041015625,3.53302001953125e-05,7.49999998106432,151
13.68012296546101,0.34967041015625,3.53302001953125e-05,7.5499999809380824,152
13.730122965334772,0.349639892578125,3.53302001953125e-05,7.599999980811845,153
13.780122965208534,0.349639892578125,3.53302001953125e-05,7.649999980685607,154
13.830122965082296,0.34967041015625,3.53302001953125e-05,7.699999980559369,155
13.880122964956058,0.34967041015625,3.53302001953125e-05,7.749999980433131,156
13.93012296482982,0.349639892578125,3.53302001953125e-05,7.799999980306893,157
13.980122964703583,0.349700927734375,3.53302001953125e-05,7.849999980180655,158
14.030122964577345,0.349639892578125,3.53302001953125e-05,7.899999980054417,159
14.080122964451107,0.349639892578125,3.53302001953125e-05,7.9499999799281795,160
